time,open,high,low,close,tick_volume,spread,real_volume
1703710800,1.11077,1.11141,1.10987,1.11016,9736,1,0
1703714400,1.11015,1.11077,1.11009,1.11064,5953,1,0
1703718000,1.11057,1.11072,1.11017,1.11043,2543,0,0
1703721600,1.1105,1.11062,1.10972,1.11033,1178,5,0
1703725200,1.11053,1.11098,1.11051,1.11082,2127,1,0
1703728800,1.11082,1.1117,1.1108,1.11147,3607,0,0
1703732400,1.11147,1.11221,1.11133,1.11218,3960,1,0
1703736000,1.11218,1.11224,1.11097,1.11179,4059,1,0
1703739600,1.11179,1.11209,1.11145,1.11186,3232,0,0
1703743200,1.11184,1.11185,1.111,1.11102,2715,1,0
1703746800,1.11103,1.11178,1.11083,1.11094,4452,1,0
1703750400,1.11094,1.11152,1.11047,1.11132,5749,1,0
1703754000,1.11132,1.11258,1.11132,1.11168,8456,0,0
1703757600,1.11168,1.11219,1.11043,1.11211,8564,0,0
1703761200,1.11211,1.11396,1.11142,1.11294,9481,0,0
1703764800,1.11293,1.11324,1.11227,1.11278,6772,0,0
1703768400,1.11278,1.11323,1.11144,1.11201,6401,0,0
1703772000,1.11201,1.11202,1.11108,1.11125,8674,0,0
1703775600,1.11125,1.11203,1.10722,1.10734,16267,0,0
1703779200,1.10734,1.11049,1.10721,1.11026,17636,0,0
1703782800,1.11026,1.11136,1.10999,1.11069,16950,0,0
1703786400,1.11068,1.11069,1.10688,1.10719,15005,0,0
1703790000,1.10719,1.10768,1.10658,1.10738,8819,1,0
1703793600,1.10738,1.10741,1.1055,1.10641,11005,1,0
1703797200,1.10641,1.10661,1.10576,1.10645,6699,1,0
1703800800,1.10646,1.10707,1.10629,1.10656,5999,1,0
1703804400,1.10655,1.10655,1.10592,1.10609,3361,0,0
1703808000,1.10602,1.10652,1.10577,1.10625,1063,8,0
1703811600,1.10627,1.1068,1.10614,1.10678,3774,3,0
1703815200,1.10678,1.10792,1.10661,1.10762,5069,3,0
1703818800,1.10763,1.10847,1.1075,1.10788,6126,3,0
1703822400,1.10788,1.10792,1.10706,1.10715,3292,3,0
1703826000,1.10715,1.1072899999999999,1.10636,1.10651,2864,3,0
1703829600,1.10651,1.10688,1.10637,1.10665,2549,3,0
1703833200,1.10665,1.10669,1.10606,1.1066,3945,0,0
1703836800,1.1066,1.10748,1.10655,1.10734,4641,1,0
1703840400,1.10736,1.10763,1.10641,1.1066,6094,0,0
1703844000,1.1066,1.10775,1.10584,1.10606,7556,0,0
1703847600,1.10606,1.10614,1.10443,1.10491,8663,0,0
1703851200,1.10491,1.10673,1.10475,1.1065,6141,0,0
1703854800,1.1065,1.1077,1.10614,1.10764,5307,0,0
1703858400,1.10764,1.10809,1.1048,1.10518,10067,0,0
1703862000,1.10518,1.10587,1.10463,1.10486,12518,0,0
1703865600,1.10487,1.10707,1.10468,1.10689,14968,0,0
1703869200,1.10689,1.10787,1.10422,1.10472,21698,0,0
1703872800,1.10476,1.10615,1.10432,1.10608,18382,0,0
1703876400,1.10608,1.10669,1.10527,1.1064,12637,1,0
1703880000,1.1064,1.10641,1.1049,1.10531,13010,1,0
1703883600,1.10531,1.10541,1.10378,1.10407,8517,1,0
1703887200,1.10408,1.10508,1.10381,1.10411,6542,1,0
1703890800,1.10404,1.10405,1.10334,1.1036,2473,2,0
1704153600,1.10437,1.10451,1.10411,1.10439,375,11,0
1704157200,1.1044100000000001,1.10447,1.10354,1.10364,2207,3,0
1704160800,1.10364,1.10384,1.1034,1.10381,2376,1,0
1704164400,1.1038000000000001,1.10432,1.1034,1.10347,5079,3,0
1704168000,1.10348,1.10358,1.1018,1.10187,5520,3,0
1704171600,1.10187,1.10248,1.10174,1.10244,2979,3,0
1704175200,1.10244,1.10249,1.10163,1.10209,3511,1,0
1704178800,1.10209,1.10335,1.10206,1.10331,5117,3,0
1704182400,1.10332,1.10352,1.10266,1.10287,6302,1,0
1704186000,1.10286,1.10381,1.10151,1.10156,10969,0,0
1704189600,1.10156,1.10389,1.10156,1.10298,11093,0,0
1704193200,1.10298,1.1038000000000001,1.10108,1.10152,8370,0,0
1704196800,1.1015,1.10171,1.09971,1.1007500000000001,9329,0,0
1704200400,1.1007500000000001,1.10077,1.09667,1.09693,12742,0,0
1704204000,1.09693,1.09721,1.09537,1.0954,10904,0,0
1704207600,1.0954,1.09651,1.0949200000000001,1.09528,14806,0,0
1704211200,1.09527,1.09643,1.09446,1.09629,20789,0,0
1704214800,1.09629,1.09684,1.09407,1.09437,23686,0,0
1704218400,1.09438,1.09618,1.09407,1.09565,13572,0,0
1704222000,1.09564,1.09577,1.09457,1.09506,10933,1,0
1704225600,1.09506,1.0956,1.09462,1.09468,6936,1,0
1704229200,1.09468,1.09503,1.09424,1.09465,6597,1,0
1704232800,1.09465,1.09512,1.09419,1.09424,7011,1,0
1704236400,1.09425,1.09428,1.09374,1.09407,3968,1,0
1704240000,1.09425,1.09438,1.09362,1.09411,2655,8,0
1704243600,1.09413,1.09439,1.09407,1.09415,2433,2,0
1704247200,1.09414,1.09505,1.09409,1.09493,2115,0,0
1704250800,1.0949200000000001,1.09547,1.09447,1.09513,4316,0,0
1704254400,1.09513,1.09531,1.09485,1.09522,2550,0,0
1704258000,1.09522,1.09621,1.09486,1.09608,3556,2,0
1704261600,1.09608,1.09625,1.09586,1.09623,1944,0,0
1704265200,1.09623,1.09629,1.09509,1.0951,3563,0,0
1704268800,1.0951,1.0961,1.09508,1.09585,3487,1,0
1704272400,1.09584,1.09627,1.09513,1.09604,7700,0,0
1704276000,1.09603,1.09655,1.09504,1.09527,10085,0,0
1704279600,1.09527,1.09563,1.09349,1.09364,10660,0,0
1704283200,1.09363,1.09391,1.09262,1.0928,8133,0,0
1704286800,1.0928,1.09299,1.09154,1.09195,9230,0,0
1704290400,1.09195,1.09323,1.09143,1.0917,12258,0,0
1704294000,1.0917,1.09303,1.091,1.09216,17866,0,0
1704297600,1.09216,1.09264,1.09097,1.09178,19201,0,0
1704301200,1.09158,1.0939,1.08979,1.09047,32879,0,0
1704304800,1.09046,1.09184,1.09025,1.09081,16211,0,0
1704308400,1.09081,1.09103,1.09032,1.09067,10490,1,0
1704312000,1.09068,1.09149,1.09025,1.09058,9958,1,0
1704315600,1.0906,1.0925799999999999,1.08925,1.09178,28107,1,0
1704319200,1.09177,1.09233,1.0915,1.09206,11976,1,0
1704322800,1.09205,1.09232,1.09179,1.09212,3428,2,0
1704326400,1.09205,1.09218,1.09056,1.09211,1839,8,0
1704330000,1.09214,1.09276,1.09214,1.0925799999999999,2130,3,0
1704333600,1.0926,1.09265,1.09192,1.09224,2867,3,0
1704337200,1.09224,1.09241,1.09161,1.09177,4217,3,0
1704340800,1.09177,1.09201,1.09156,1.09194,3011,3,0
1704344400,1.09195,1.09308,1.09191,1.09261,3486,3,0
1704348000,1.09261,1.09286,1.09244,1.09259,2536,0,0
1704351600,1.09259,1.09269,1.09216,1.09265,4430,3,0
1704355200,1.09265,1.09348,1.09205,1.09323,7368,1,0
1704358800,1.09323,1.09437,1.09294,1.09376,10469,0,0
1704362400,1.09376,1.09563,1.09346,1.09534,12145,0,0
1704366000,1.09534,1.09691,1.09452,1.09676,11493,0,0
1704369600,1.09677,1.09723,1.09543,1.09557,9084,0,0
1704373200,1.09556,1.09579,1.09462,1.09479,6295,0,0
1704376800,1.0948,1.0956,1.09466,1.09523,8958,0,0
1704380400,1.09523,1.09554,1.09326,1.09471,20536,0,0
1704384000,1.09471,1.09508,1.09382,1.09454,18528,0,0
1704387600,1.09453,1.09654,1.0945,1.09552,19518,0,0
1704391200,1.09552,1.0964,1.0954,1.09561,11721,0,0
1704394800,1.09561,1.09599,1.09416,1.09505,11035,1,0
1704398400,1.09505,1.09545,1.09459,1.09469,8313,1,0
1704402000,1.09469,1.095,1.09432,1.09469,6531,1,0
1704405600,1.09468,1.09494,1.09428,1.0949200000000001,6061,1,0
1704409200,1.09485,1.09495,1.09429,1.09435,2689,1,0
1704412800,1.09443,1.095,1.09405,1.09471,6166,4,0
1704416400,1.09473,1.09488,1.09433,1.09463,1260,2,0
1704420000,1.09462,1.09516,1.09442,1.09508,3547,3,0
1704423600,1.09508,1.09559,1.09499,1.09516,4632,3,0
1704427200,1.09516,1.09541,1.09464,1.09468,2630,3,0
1704430800,1.09467,1.09474,1.09389,1.09392,3429,3,0
1704434400,1.09391,1.09413,1.0936,1.09371,2435,3,0
1704438000,1.09371,1.09381,1.09338,1.09373,3329,3,0
1704441600,1.09374,1.09374,1.09245,1.09279,6422,1,0
1704445200,1.09279,1.09336,1.09225,1.09234,8032,0,0
1704448800,1.09233,1.09259,1.09034,1.09077,9933,0,0
1704452400,1.09076,1.09306,1.09027,1.09128,10028,0,0
1704456000,1.09128,1.09139,1.09037,1.09128,7124,0,0
1704459600,1.09128,1.09176,1.091,1.09142,5106,0,0
1704463200,1.09143,1.09209,1.0913599999999999,1.09177,8088,0,0
1704466800,1.09177,1.09281,1.08769,1.09215,35389,0,0
1704470400,1.09217,1.0955,1.09216,1.09495,33238,0,0
1704474000,1.09496,1.09988,1.09496,1.09783,42236,0,0
1704477600,1.09783,1.09808,1.09528,1.09561,19645,0,0
1704481200,1.0956,1.09565,1.09429,1.09462,16332,1,0
1704484800,1.09461,1.09563,1.09352,1.0954,12942,1,0
1704488400,1.0954,1.09598,1.09429,1.09452,10517,1,0
1704492000,1.09452,1.09473,1.09353,1.09393,8195,1,0
1704495600,1.09386,1.09417,1.09363,1.09408,2920,0,0
1704672000,1.09331,1.09453,1.09326,1.09445,787,8,0
1704675600,1.09448,1.09462,1.09346,1.09415,2591,1,0
1704679200,1.09415,1.09493,1.09399,1.09484,2747,3,0
1704682800,1.09483,1.0953,1.09468,1.09479,4238,3,0
1704686400,1.09479,1.09479,1.09359,1.09371,3166,3,0
1704690000,1.09371,1.09393,1.0931,1.0933,3494,3,0
1704693600,1.09329,1.09373,1.09303,1.0934,2696,0,0
1704697200,1.0934,1.09376,1.09317,1.09375,3434,3,0
1704700800,1.09375,1.09467,1.09361,1.09455,4756,1,0
1704704400,1.09455,1.09523,1.09394,1.09453,9541,0,0
1704708000,1.09453,1.09455,1.09294,1.09338,10842,0,0
1704711600,1.09338,1.09425,1.09225,1.0937000000000001,8819,0,0
1704715200,1.09374,1.09436,1.09342,1.09425,7703,0,0
1704718800,1.09425,1.09508,1.09368,1.0937999999999999,7859,0,0
1704722400,1.0937999999999999,1.09484,1.09372,1.09449,9422,0,0
1704726000,1.09449,1.09564,1.09425,1.09508,14604,0,0
1704729600,1.09508,1.09628,1.0949200000000001,1.09601,18929,0,0
1704733200,1.09601,1.09748,1.09552,1.09697,16412,0,0
1704736800,1.09698,1.09789,1.09681,1.09754,13830,0,0
1704740400,1.09754,1.09788,1.09622,1.09646,10457,1,0
1704744000,1.09646,1.09659,1.09487,1.09554,8203,1,0
1704747600,1.09554,1.09629,1.09529,1.0961,7106,1,0
1704751200,1.0961,1.0961,1.09491,1.09539,8421,0,0
1704754800,1.09538,1.09558,1.0949200000000001,1.09496,3354,0,0
1704758400,1.09525,1.0955,1.0945,1.09512,4659,3,0
1704762000,1.09508,1.09527,1.09493,1.09496,1489,1,0
1704765600,1.09496,1.09593,1.09491,1.09551,4462,3,0
1704769200,1.09551,1.09619,1.09513,1.0961400000000001,5084,3,0
1704772800,1.09615,1.09649,1.09605,1.09627,4184,3,0
1704776400,1.09627,1.09664,1.09605,1.09627,3208,3,0
1704780000,1.09628,1.0963,1.09532,1.0956,3255,3,0
1704783600,1.09561,1.09563,1.09477,1.09498,3669,0,0
1704787200,1.09496,1.09551,1.09478,1.09503,6992,1,0
1704790800,1.09503,1.0963,1.09458,1.09566,8581,0,0
1704794400,1.09566,1.09568,1.09388,1.095,9553,0,0
1704798000,1.095,1.09507,1.0937999999999999,1.0944099999999999,8601,0,0
1704801600,1.09442,1.09482,1.09324,1.09355,7889,0,0
1704805200,1.09355,1.0936,1.09286,1.09314,6657,0,0
1704808800,1.09314,1.09418,1.09286,1.09405,11352,0,0
1704812400,1.09406,1.09469,1.09328,1.09462,17469,0,0
1704816000,1.09462,1.09514,1.09379,1.09455,18913,0,0
1704819600,1.09454,1.09469,1.09175,1.09179,18678,0,0
1704823200,1.0918,1.09353,1.09101,1.09343,14479,0,0
1704826800,1.09344,1.09391,1.093,1.09341,11932,1,0
1704830400,1.0934,1.09404,1.09221,1.09243,12340,1,0
1704834000,1.09242,1.09287,1.09198,1.09252,8066,1,0
1704837600,1.09253,1.09299,1.09247,1.09273,8238,1,0
1704841200,1.09274,1.0930900000000001,1.09269,1.09305,2558,1,0
1704844800,1.09305,1.09305,1.09231,1.09286,3016,8,0
1704848400,1.09288,1.09329,1.09281,1.09317,1064,2,0
1704852000,1.0931899999999999,1.09364,1.09287,1.09306,3454,3,0
1704855600,1.09306,1.09334,1.0926,1.09321,5055,3,0
1704859200,1.09321,1.0936,1.09314,1.09337,3375,0,0
1704862800,1.09337,1.09359,1.09275,1.09292,3729,3,0
1704866400,1.09292,1.09329,1.09285,1.0931899999999999,2283,3,0
1704870000,1.0932,1.09342,1.09301,1.09322,2645,0,0
1704873600,1.09321,1.09335,1.09234,1.09244,5961,1,0
1704877200,1.09245,1.09454,1.09245,1.09263,11422,0,0
1704880800,1.09263,1.09449,1.09228,1.09434,11067,0,0
1704884400,1.09435,1.09519,1.09415,1.09473,7023,0,0
1704888000,1.09472,1.09549,1.09452,1.0949200000000001,6414,0,0
1704891600,1.09493,1.09555,1.09416,1.0946,5987,0,0
1704895200,1.0946,1.09507,1.09429,1.0944099999999999,8356,0,0
1704898800,1.0944,1.09521,1.09403,1.09404,12304,0,0
1704902400,1.09403,1.09417,1.09318,1.094,14330,0,0
1704906000,1.09398,1.09692,1.09354,1.09671,17838,0,0
1704909600,1.09671,1.09692,1.09523,1.0959,12171,0,0
1704913200,1.09591,1.09681,1.09579,1.0967,8925,0,0
1704916800,1.09671,1.09699,1.09592,1.09692,8274,1,0
1704920400,1.09692,1.0971,1.09666,1.09702,5315,0,0
1704924000,1.09703,1.0973,1.09613,1.09655,11414,1,0
1704927600,1.09648,1.09726,1.09641,1.09718,3141,1,0
1704931200,1.09716,1.09727,1.09659,1.09727,4534,3,0
1704934800,1.0973,1.09747,1.09709,1.0974,1213,2,0
1704938400,1.0974,1.09788,1.09728,1.09777,2982,0,0
1704942000,1.09778,1.09802,1.0975,1.09787,4457,3,0
1704945600,1.09787,1.09849,1.09769,1.0977999999999999,4469,3,0
1704949200,1.0977999999999999,1.09811,1.09769,1.09803,2564,3,0
1704952800,1.09803,1.09828,1.09773,1.09777,2818,3,0
1704956400,1.09777,1.09814,1.09754,1.09782,3167,3,0
1704960000,1.09781,1.09886,1.09743,1.0985800000000001,5735,1,0
1704963600,1.0985800000000001,1.09868,1.09773,1.09789,6310,0,0
1704967200,1.09789,1.09815,1.09717,1.09751,8118,0,0
1704970800,1.09751,1.09753,1.09589,1.09638,8427,0,0
1704974400,1.09637,1.09698,1.09587,1.09688,6997,0,0
1704978000,1.09688,1.09825,1.09674,1.09788,6860,0,0
1704981600,1.09787,1.09906,1.09761,1.0984,8686,0,0
1704985200,1.0984,1.10004,1.09354,1.094,36577,0,0
1704988800,1.094,1.0973600000000001,1.09312,1.0954,37698,0,0
1704992400,1.0954,1.0963,1.09299,1.09465,33214,0,0
1704996000,1.09466,1.09576,1.09364,1.09422,21959,0,0
1704999600,1.09423,1.09545,1.09412,1.09509,17703,1,0
1705003200,1.09508,1.09663,1.09497,1.09648,14009,1,0
1705006800,1.09648,1.0983,1.09647,1.0982,13766,1,0
1705010400,1.09821,1.09825,1.09561,1.09705,13504,1,0
1705014000,1.09706,1.09745,1.09694,1.09716,3891,1,0
1705017600,1.0962,1.09743,1.09613,1.09728,4427,3,0
1705021200,1.09725,1.09828,1.09705,1.09823,2431,3,0
1705024800,1.09823,1.09849,1.09741,1.09755,4290,3,0
1705028400,1.09755,1.09843,1.09725,1.09826,5085,3,0
1705032000,1.09825,1.09854,1.0977999999999999,1.09796,4503,3,0
1705035600,1.09795,1.09828,1.09769,1.09776,2414,0,0
1705039200,1.09775,1.09776,1.09729,1.09755,2666,3,0
1705042800,1.09755,1.09802,1.09735,1.09754,3437,3,0
1705046400,1.09755,1.09787,1.09727,1.09757,3558,1,0
1705050000,1.09758,1.09779,1.09609,1.0966,10182,0,0
1705053600,1.09662,1.09829,1.0965,1.09751,10085,0,0
1705057200,1.09752,1.09799,1.0961,1.09626,8765,0,0
1705060800,1.09625,1.09641,1.09567,1.09599,6567,0,0
1705064400,1.09599,1.09621,1.09465,1.09496,7539,0,0
1705068000,1.09496,1.0952,1.09368,1.09379,12674,0,0
1705071600,1.0937999999999999,1.09696,1.09358,1.09552,28183,0,0
1705075200,1.09552,1.09851,1.09526,1.09756,25511,0,0
1705078800,1.09757,1.09871,1.09622,1.09662,21979,0,0
1705082400,1.09663,1.0974,1.09581,1.09581,14924,0,0
1705086000,1.0958,1.0959,1.09468,1.09496,12537,1,0
1705089600,1.09496,1.0959699999999999,1.09489,1.09594,7820,1,0
1705093200,1.09592,1.09636,1.09536,1.0956,6261,1,0
1705096800,1.09559,1.09565,1.0950199999999999,1.09505,6395,1,0
1705100400,1.09507,1.09521,1.09474,1.09497,3786,2,0
1705276800,1.09472,1.09503,1.09429,1.09498,2200,8,0
1705280400,1.09506,1.09506,1.09438,1.09451,2125,2,0
1705284000,1.09451,1.0954,1.09406,1.09536,5992,3,0
1705287600,1.09536,1.09561,1.0949200000000001,1.09546,4821,3,0
1705291200,1.09547,1.09655,1.09547,1.09648,4603,0,0
1705294800,1.09648,1.0967500000000001,1.09632,1.09641,3500,2,0
1705298400,1.09641,1.09645,1.09583,1.09628,2876,0,0
1705302000,1.09628,1.0966,1.09606,1.09639,2783,0,0
1705305600,1.0964,1.09666,1.09621,1.09636,3566,0,0
1705309200,1.09637,1.09664,1.09515,1.09535,8736,0,0
1705312800,1.09538,1.09651,1.09537,1.09581,8100,0,0
1705316400,1.09581,1.0959,1.0943,1.09467,7495,0,0
1705320000,1.09467,1.09467,1.09335,1.09401,7348,0,0
1705323600,1.09402,1.0949,1.09399,1.09455,5536,0,0
1705327200,1.09454,1.09592,1.09436,1.09538,12535,0,0
1705330800,1.09538,1.09543,1.09442,1.09506,10540,0,0
1705334400,1.09506,1.09521,1.09385,1.09435,9956,0,0
1705338000,1.09434,1.09511,1.09379,1.09498,10018,0,0
1705341600,1.09497,1.09526,1.09465,1.09473,6386,0,0
1705345200,1.09473,1.09525,1.09461,1.09482,3746,1,0
1705348800,1.09482,1.0953,1.09476,1.09528,1303,0,0
1705352400,1.09528,1.09536,1.09497,1.09505,1455,0,0
1705356000,1.09506,1.09521,1.09489,1.09519,991,0,0
1705359600,1.09512,1.09516,1.09461,1.09482,1853,0,0
1705363200,1.09468,1.09503,1.09422,1.09496,4114,3,0
1705366800,1.09495,1.0951,1.09446,1.09449,2082,1,0
1705370400,1.09449,1.09463,1.09189,1.09198,7476,3,0
1705374000,1.0919699999999999,1.09316,1.09152,1.09275,10303,3,0
1705377600,1.09277,1.09277,1.09213,1.09239,4994,0,0
1705381200,1.09239,1.09255,1.09159,1.09188,4608,0,0
1705384800,1.09188,1.092,1.09131,1.09173,3663,3,0
1705388400,1.09174,1.09187,1.09122,1.0915300000000001,4658,3,0
1705392000,1.0915300000000001,1.09217,1.09125,1.09171,6444,1,0
1705395600,1.09173,1.09267,1.09085,1.09185,10600,0,0
1705399200,1.09185,1.09235,1.08941,1.09048,15485,0,0
1705402800,1.09047,1.09047,1.08839,1.08862,11699,0,0
1705406400,1.08862,1.08895,1.08792,1.08813,8374,0,0
1705410000,1.08811,1.08948,1.08737,1.08924,8381,0,0
1705413600,1.08924,1.08934,1.08835,1.08862,10470,0,0
1705417200,1.08862,1.08981,1.08714,1.08742,23655,0,0
1705420800,1.08743,1.08893,1.0866500000000001,1.08725,23144,0,0
1705424400,1.08723,1.08885,1.08655,1.08858,17595,0,0
1705428000,1.08858,1.08946,1.08619,1.08808,30800,0,0
1705431600,1.08808,1.08829,1.08626,1.0863,16303,1,0
1705435200,1.0863,1.08772,1.08627,1.087,11195,1,0
1705438800,1.087,1.0875,1.08678,1.0873599999999999,7252,1,0
1705442400,1.0873599999999999,1.08758,1.08699,1.08714,6085,1,0
1705446000,1.08714,1.08771,1.08704,1.08748,2092,0,0
1705449600,1.08743,1.08773,1.0862,1.08747,5269,8,0
1705453200,1.08764,1.0878700000000001,1.08754,1.08784,1072,2,0
1705456800,1.08782,1.0879,1.08721,1.08778,3641,0,0
1705460400,1.08777,1.08822,1.08731,1.08773,5139,3,0
1705464000,1.08773,1.08846,1.0873599999999999,1.08747,4717,3,0
1705467600,1.08747,1.08749,1.08649,1.08662,4429,3,0
1705471200,1.08662,1.08711,1.08644,1.08708,3055,0,0
1705474800,1.08708,1.08722,1.0860400000000001,1.08649,5898,3,0
1705478400,1.08649,1.0865,1.0855299999999999,1.08623,8482,1,0
1705482000,1.08621,1.08738,1.08587,1.08701,13996,0,0
1705485600,1.08701,1.08817,1.08662,1.08668,12054,0,0
1705489200,1.08667,1.08788,1.0861,1.08766,9183,0,0
1705492800,1.08765,1.0884,1.08671,1.08718,9330,0,0
1705496400,1.08718,1.08832,1.08698,1.08786,6883,0,0
1705500000,1.08786,1.08815,1.08693,1.08742,8611,0,0
1705503600,1.08742,1.0878700000000001,1.08514,1.08637,23088,0,0
1705507200,1.08638,1.08705,1.08475,1.08489,19736,0,0
1705510800,1.08489,1.08711,1.08444,1.0849,20780,0,0
1705514400,1.0849,1.08647,1.08475,1.08573,15683,0,0
1705518000,1.08574,1.08701,1.08566,1.0867,12679,1,0
1705521600,1.0867,1.0867499999999999,1.08562,1.08656,11586,1,0
1705525200,1.08658,1.08788,1.08656,1.08739,8603,1,0
1705528800,1.08739,1.0882,1.08701,1.08809,6476,1,0
1705532400,1.08802,1.08827,1.08799,1.08823,2133,1,0
1705536000,1.08814,1.08834,1.08792,1.08815,4629,8,0
1705539600,1.08817,1.08863,1.08812,1.08863,2101,3,0
1705543200,1.08863,1.08943,1.08799,1.08939,5010,3,0
1705546800,1.08941,1.09008,1.0892,1.0896,9158,3,0
1705550400,1.08962,1.09027,1.08927,1.08932,4357,3,0
1705554000,1.08932,1.08981,1.08903,1.0895299999999999,4675,3,0
1705557600,1.08952,1.08963,1.0890900000000001,1.08941,3142,3,0
1705561200,1.08941,1.08963,1.089,1.08948,4217,3,0
1705564800,1.08947,1.09069,1.08944,1.09041,7692,1,0
1705568400,1.09041,1.09066,1.08865,1.08883,8794,0,0
1705572000,1.08883,1.0889,1.08775,1.08798,9127,0,0
1705575600,1.08798,1.08995,1.08767,1.08846,8826,0,0
1705579200,1.08845,1.08961,1.08829,1.0895,6217,0,0
1705582800,1.0895,1.08954,1.08847,1.0889199999999999,5897,0,0
1705586400,1.0889199999999999,1.08941,1.08744,1.08776,10188,0,0
1705590000,1.08776,1.08778,1.08503,1.08524,22248,0,0
1705593600,1.08524,1.08692,1.08491,1.08596,23144,0,0
1705597200,1.08596,1.08682,1.08465,1.08522,21199,0,0
1705600800,1.08522,1.08702,1.08503,1.08618,14082,0,0
1705604400,1.08617,1.08646,1.08499,1.08596,12185,1,0
1705608000,1.08596,1.08658,1.0854,1.08636,10332,1,0
1705611600,1.08637,1.08693,1.08601,1.08617,8867,1,0
1705615200,1.08617,1.08695,1.08605,1.08684,6661,1,0
1705618800,1.08683,1.08771,1.0867499999999999,1.08757,3242,0,0
1705622400,1.0876,1.08762,1.08591,1.08731,4437,3,0
1705626000,1.0874,1.08805,1.0874,1.08799,2025,1,0
1705629600,1.08799,1.08819,1.08774,1.08798,3216,3,0
1705633200,1.08798,1.08872,1.0876,1.08855,4891,3,0
1705636800,1.08855,1.08895,1.08824,1.08879,4514,0,0
1705640400,1.08881,1.08893,1.08852,1.08889,2513,3,0
1705644000,1.08889,1.08893,1.08851,1.08863,1415,0,0
1705647600,1.08863,1.08873,1.08793,1.08808,3961,3,0
1705651200,1.08808,1.08824,1.08755,1.0881,5419,1,0
1705654800,1.08811,1.08864,1.08742,1.08794,9058,0,0
1705658400,1.08795,1.08819,1.0868,1.08773,7640,0,0
1705662000,1.08772,1.08849,1.08714,1.08829,7609,0,0
1705665600,1.08829,1.08851,1.0873,1.0881,5976,0,0
1705669200,1.0881,1.08931,1.08791,1.08872,5191,0,0
1705672800,1.08871,1.08882,1.08799,1.08826,6902,0,0
1705676400,1.08826,1.08896,1.08753,1.08803,12897,0,0
1705680000,1.08804,1.08838,1.08654,1.08807,16014,0,0
1705683600,1.08813,1.08905,1.08699,1.08825,21541,0,0
1705687200,1.08824,1.08881,1.08806,1.08864,11922,0,0
1705690800,1.08864,1.08935,1.088,1.08897,11468,1,0
1705694400,1.08896,1.08965,1.08855,1.0892,6799,1,0
1705698000,1.08922,1.08949,1.08879,1.08923,7626,1,0
1705701600,1.08924,1.08958,1.08897,1.08943,5621,1,0
1705705200,1.08942,1.08974,1.0893,1.08968,4139,4,0
1705881600,1.08898,1.08947,1.08832,1.0892,6545,8,0
1705885200,1.08928,1.08979,1.08904,1.08919,2859,3,0
1705888800,1.08919,1.09016,1.0891,1.09011,4095,3,0
1705892400,1.0901,1.0905,1.08986,1.09018,4667,3,0
1705896000,1.09018,1.09093,1.08994,1.09072,4259,0,0
1705899600,1.09072,1.09077,1.09011,1.09019,2920,3,0
1705903200,1.09019,1.09046,1.09006,1.09029,2488,0,0
1705906800,1.09028,1.09046,1.08979,1.09015,3869,3,0
1705910400,1.09015,1.09096,1.09011,1.09049,6109,1,0
1705914000,1.09049,1.09081,1.08974,1.08977,7761,0,0
1705917600,1.08977,1.09009,1.08871,1.08918,9419,0,0
1705921200,1.08918,1.09023,1.08899,1.0897000000000001,6267,0,0
1705924800,1.0897000000000001,1.08971,1.08858,1.0887,5982,0,0
1705928400,1.0887,1.08906,1.08816,1.08899,6205,0,0
1705932000,1.08899,1.08994,1.08879,1.08926,10326,0,0
1705935600,1.08925,1.08954,1.08797,1.08917,14288,0,0
1705939200,1.08917,1.08964,1.0885,1.08897,13293,0,0
1705942800,1.08897,1.08983,1.08824,1.08853,13615,0,0
1705946400,1.08853,1.08945,1.08816,1.08939,8827,0,0
1705950000,1.08939,1.09,1.08903,1.08961,8180,1,0
1705953600,1.08961,1.08965,1.08837,1.08899,9218,1,0
1705957200,1.08899,1.0891,1.08801,1.0884800000000001,8130,1,0
1705960800,1.0884800000000001,1.08856,1.08801,1.08833,4669,1,0
1705964400,1.08834,1.08843,1.08807,1.0882,1917,0,0
1705968000,1.08816,1.08845,1.08784,1.08816,7906,0,0
1705971600,1.08816,1.08823,1.08766,1.08773,5072,1,0
1705975200,1.08773,1.0884,1.08756,1.0883,2642,0,0
1705978800,1.08829,1.08886,1.08765,1.08883,4315,3,0
1705982400,1.08883,1.0894,1.08847,1.08873,7566,3,0
1705986000,1.08874,1.0895,1.08851,1.08927,6424,3,0
1705989600,1.08925,1.08987,1.08914,1.08983,3316,3,0
1705993200,1.08983,1.0908,1.08966,1.09068,5168,3,0
1705996800,1.09068,1.09142,1.09013,1.0914,9276,1,0
1706000400,1.0914,1.09162,1.09038,1.09083,11968,0,0
1706004000,1.09083,1.09107,1.08924,1.0895,9546,0,0
1706007600,1.08952,1.08952,1.08836,1.08875,8761,0,0
1706011200,1.08875,1.08883,1.08673,1.08695,8397,0,0
1706014800,1.08696,1.08722,1.08601,1.08664,7623,0,0
1706018400,1.0866500000000001,1.08734,1.08602,1.08636,11179,0,0
1706022000,1.08637,1.08761,1.08637,1.08742,12375,0,0
1706025600,1.08742,1.08742,1.08483,1.08528,17065,0,0
1706029200,1.08528,1.08583,1.08215,1.08311,19039,0,0
1706032800,1.08311,1.08396,1.08254,1.08283,14609,0,0
