ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id,outcome,formatted_type,Cumulative_Profit_Loss
51673708397,51705773078,2024-10-16 11:21:10,1729077670979,0,0,234000,51705773078,3,2.0,1.08789,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,buy,-592.0
51673708614,51705773294,2024-10-16 11:21:13,1729077673915,1,1,234000,51705773078,4,2.0,1.08784,0.0,0.0,-10.0,0.0,EURUSD,[sl 1.08784],,loss,sell,-602.0
51673710208,51705774899,2024-10-16 11:21:41,1729077701599,0,0,234000,51705774899,3,2.0,1.08789,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,buy,-602.0
51673711645,51705776341,2024-10-16 11:22:12,1729077732186,0,0,234000,51705776341,3,2.0,1.08804,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,buy,-602.0
51673711764,51705776461,2024-10-16 11:22:14,1729077734785,1,1,234000,51705776341,4,2.0,1.08799,0.0,0.0,-10.0,0.0,EURUSD,[sl 1.08799],,loss,sell,-612.0
51673712751,51705777449,2024-10-16 11:22:42,1729077762775,0,0,234000,51705777449,3,2.0,1.08805,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,buy,-612.0
51673713002,51705777702,2024-10-16 11:22:51,1729077771939,1,1,234000,51705771698,5,2.0,1.08807,0.0,0.0,40.0,0.0,EURUSD,[tp 1.08807],,profit,sell,-572.0
51673713504,51705778205,2024-10-16 11:23:05,1729077785634,1,1,234000,51705777449,4,2.0,1.088,0.0,0.0,-10.0,0.0,EURUSD,[sl 1.08800],,loss,sell,-582.0
51673713829,51705778528,2024-10-16 11:23:13,1729077793420,0,0,234000,51705778528,3,2.0,1.08805,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,buy,-582.0
51673714154,51705778858,2024-10-16 11:23:19,1729077799754,1,1,234000,51705778528,4,2.0,1.088,0.0,0.0,-10.0,0.0,EURUSD,[sl 1.08800],,loss,sell,-592.0
51673714312,51705779016,2024-10-16 11:23:25,1729077805462,1,1,234000,51705774899,5,2.0,1.08809,0.0,0.0,40.0,0.0,EURUSD,[tp 1.08809],,profit,sell,-552.0
51673715143,51705779828,2024-10-16 11:23:44,1729077824034,0,0,234000,51705779828,3,2.0,1.08816,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,buy,-552.0
51673715196,51705779880,2024-10-16 11:23:45,1729077825188,1,1,234000,51705779828,4,2.0,1.08811,0.0,0.0,-10.0,0.0,EURUSD,[sl 1.08811],,loss,sell,-562.0
51673716685,51705781375,2024-10-16 11:24:14,1729077854801,0,0,234000,51705781375,3,2.0,1.08817,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,buy,-562.0
51673716759,51705781451,2024-10-16 11:24:15,1729077855816,1,1,234000,51705781375,4,2.0,1.08812,0.0,0.0,-10.0,0.0,EURUSD,[sl 1.08812],,loss,sell,-572.0
51673944229,51706006792,2024-10-16 12:14:43,1729080883093,0,0,234000,51706006792,3,1.0,1.08915,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,buy,-572.0
51673944323,51706006888,2024-10-16 12:14:44,1729080884734,1,1,234000,51706006792,4,1.0,1.0891,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08910],,loss,sell,-577.0
51673948394,51706011000,2024-10-16 12:15:43,1729080943746,0,0,234000,51706011000,3,1.0,1.0890900000000001,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,buy,-577.0
51673948624,51706011235,2024-10-16 12:15:49,1729080949425,1,1,234000,51706011000,4,1.0,1.08904,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08904],,loss,sell,-582.0
51673952185,51706014788,2024-10-16 12:16:44,1729081004488,0,0,234000,51706014788,3,1.0,1.08924,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,buy,-582.0
51673952224,51706014828,2024-10-16 12:16:45,1729081005359,1,1,234000,51706014788,4,1.0,1.08919,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08919],,loss,sell,-587.0
51673956448,51706019014,2024-10-16 12:17:45,1729081065190,1,0,234000,51706019014,3,1.0,1.08952,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,sell,-587.0
51673956618,51706019188,2024-10-16 12:17:47,1729081067747,0,1,234000,51706019014,4,1.0,1.08957,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08957],,loss,buy,-592.0
51673960086,51706022701,2024-10-16 12:18:45,1729081125832,1,0,234000,51706022701,3,1.0,1.08933,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,sell,-592.0
51673960157,51706022772,2024-10-16 12:18:46,1729081126611,0,1,234000,51706022701,4,1.0,1.08938,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08938],,loss,buy,-597.0
51673964114,51706026785,2024-10-16 12:19:46,1729081186509,0,0,234000,51706026785,3,1.0,1.08939,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,buy,-597.0
51673964145,51706026817,2024-10-16 12:19:47,1729081187296,1,1,234000,51706026785,4,1.0,1.08934,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08934],,loss,sell,-602.0
51673967680,51706030352,2024-10-16 12:20:47,1729081247849,1,0,234000,51706030352,3,1.0,1.08925,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,sell,-602.0
51673967831,51706030498,2024-10-16 12:20:50,1729081250484,0,1,234000,51706030352,4,1.0,1.0893,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08930],,loss,buy,-607.0
51673970763,51706033430,2024-10-16 12:21:48,1729081308496,1,0,234000,51706033430,3,1.0,1.0893,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,sell,-607.0
51673970822,51706033490,2024-10-16 12:21:49,1729081309823,0,1,234000,51706033430,4,1.0,1.08935,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08935],,loss,buy,-612.0
51673973744,51706036396,2024-10-16 12:22:49,1729081369960,0,0,234000,51706036396,3,1.0,1.08941,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,buy,-612.0
51673973876,51706036529,2024-10-16 12:22:53,1729081373608,1,1,234000,51706036396,4,1.0,1.08936,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08936],,loss,sell,-617.0
51673976536,51706039244,2024-10-16 12:23:50,1729081430577,0,0,234000,51706039244,3,1.0,1.08938,0.0,0.0,0.0,0.0,EURUSD,Python script op,,no profit/loss,buy,-617.0
51673976661,51706039368,2024-10-16 12:23:54,1729081434252,1,1,234000,51706039244,4,1.0,1.08933,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08933],,loss,sell,-622.0
51674020728,51706083432,2024-10-16 12:37:05,1729082225112,0,0,234000,51706083432,3,0.1,1.08957,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-622.0
51674025140,51706087816,2024-10-16 12:38:05,1729082285495,1,0,234000,51706087816,3,0.1,1.08959,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-622.0
51674028644,51706091325,2024-10-16 12:39:05,1729082345897,0,0,234000,51706091325,3,0.1,1.08963,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-622.0
51674032773,51706095436,2024-10-16 12:40:06,1729082406578,1,0,234000,51706095436,3,0.1,1.08955,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-622.0
51674036755,51706099389,2024-10-16 12:41:06,1729082466985,0,0,234000,51706099389,3,0.1,1.08941,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-622.0
51674038993,51706101614,2024-10-16 12:41:48,1729082508867,1,1,0,51706099389,0,0.1,1.08928,0.0,0.0,-1.3,0.0,EURUSD,,,loss,sell,-623.3
51674039357,51706101986,2024-10-16 12:41:56,1729082516472,1,1,0,51706091325,0,0.1,1.08927,0.0,0.0,-3.6,0.0,EURUSD,,,loss,sell,-626.9
51674039453,51706102084,2024-10-16 12:41:58,1729082518943,1,1,0,51706083432,0,0.1,1.08926,0.0,0.0,-3.1,0.0,EURUSD,,,loss,sell,-630.0
51674039921,51706102556,2024-10-16 12:42:07,1729082527330,0,0,234000,51706102556,3,0.1,1.08927,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-630.0
51674041266,51706103918,2024-10-16 12:42:37,1729082557204,0,1,0,51706095436,0,0.1,1.08933,0.0,0.0,2.2,0.0,EURUSD,,,profit,buy,-627.8
51674041274,51706103926,2024-10-16 12:42:37,1729082557629,0,1,0,51706087816,0,0.1,1.08933,0.0,0.0,2.6,0.0,EURUSD,,,profit,buy,-625.1999999999999
51674041335,51706103990,2024-10-16 12:42:39,1729082559316,1,1,0,51706102556,0,0.1,1.08928,0.0,0.0,0.1,0.0,EURUSD,,,profit,sell,-625.0999999999999
51674041466,51706104128,2024-10-16 12:42:41,1729082561046,1,1,0,51686213531,0,2.0,1.08928,0.0,-9.8,-1382.0,0.0,EURUSD,,,loss,sell,-2007.1
51674041552,51706104214,2024-10-16 12:42:42,1729082562501,1,1,0,51686200520,0,2.0,1.08928,0.0,-9.8,-1416.0,0.0,EURUSD,,,loss,sell,-3423.1
51674041657,51706104319,2024-10-16 12:42:44,1729082564125,1,1,0,51686198577,0,2.0,1.0893,0.0,-9.8,-1422.0,0.0,EURUSD,,,loss,sell,-4845.1
51674041740,51706104400,2024-10-16 12:42:45,1729082565422,1,1,0,51685092961,0,2.0,1.0893,0.0,-9.8,-1570.0,0.0,EURUSD,,,loss,sell,-6415.1
51674041913,51706104561,2024-10-16 12:42:47,1729082567059,1,1,0,51685074180,0,2.0,1.0893,0.0,-9.8,-1582.0,0.0,EURUSD,,,loss,sell,-7997.1
51674083357,51706145646,2024-10-16 12:50:38,1729083038408,1,0,234000,51706145646,3,0.1,1.08942,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-7997.1
51674088861,51706151159,2024-10-16 12:51:38,1729083098719,1,0,234000,51706151159,3,0.1,1.08946,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-7997.1
51674089471,51706151779,2024-10-16 12:51:47,1729083107682,0,1,0,51706145646,0,0.1,1.08949,0.0,0.0,-0.7,0.0,EURUSD,,,loss,buy,-7997.8
51674093394,51706155742,2024-10-16 12:52:39,1729083159893,1,0,234000,51706155742,3,0.1,1.08945,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-7997.8
51674098130,51706160520,2024-10-16 12:53:40,1729083220206,1,0,234000,51706160520,3,0.1,1.08941,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-7997.8
51674100312,51706162679,2024-10-16 12:54:08,1729083248275,0,1,0,51706160520,0,0.1,1.08954,0.0,0.0,-1.3,0.0,EURUSD,,,loss,buy,-7999.1
51674100556,51706162924,2024-10-16 12:54:11,1729083251432,0,1,0,51706155742,0,0.1,1.0895,0.0,0.0,-0.5,0.0,EURUSD,,,loss,buy,-7999.6
51674100732,51706163101,2024-10-16 12:54:13,1729083253447,0,1,0,51706151159,0,0.1,1.08949,0.0,0.0,-0.3,0.0,EURUSD,,,loss,buy,-7999.900000000001
51674102436,51706164938,2024-10-16 12:54:40,1729083280465,1,0,234000,51706164938,3,0.1,1.08939,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-7999.900000000001
51674106228,51706168755,2024-10-16 12:55:40,1729083340735,0,0,234000,51706168755,3,0.1,1.08956,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-7999.900000000001
51674109970,51706172565,2024-10-16 12:56:52,1729083412012,1,1,0,51706168755,0,0.1,1.08951,0.0,0.0,-0.5,0.0,EURUSD,,,loss,sell,-8000.400000000001
51674110060,51706172655,2024-10-16 12:56:54,1729083414171,0,1,0,51706164938,0,0.1,1.08961,0.0,0.0,-2.2,0.0,EURUSD,,,loss,buy,-8002.6
51674111126,51706173734,2024-10-16 12:57:13,1729083433095,1,0,234000,51706173734,3,0.1,1.08954,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8002.6
51674114351,51706176958,2024-10-16 12:58:09,1729083489749,0,1,0,51706173734,0,0.1,1.0895299999999999,0.0,0.0,0.1,0.0,EURUSD,,,profit,buy,-8002.5
51674119443,51706182016,2024-10-16 12:59:24,1729083564062,0,0,234000,51706182016,3,0.1,1.08951,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8002.5
51674123944,51706186595,2024-10-16 13:00:24,1729083624347,0,0,234000,51706186595,3,0.1,1.0894,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8002.5
51674133457,51706196122,2024-10-16 13:02:24,1729083744814,1,0,234000,51706196122,3,0.1,1.08946,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8002.5
51674133910,51706196578,2024-10-16 13:02:30,1729083750446,1,1,0,51706186595,0,0.1,1.08942,0.0,0.0,0.2,0.0,EURUSD,,,profit,sell,-8002.3
51674134614,51706197298,2024-10-16 13:02:42,1729083762173,0,1,0,51706196122,0,0.1,1.08944,0.0,0.0,0.2,0.0,EURUSD,,,profit,buy,-8002.1
51674137366,51706200053,2024-10-16 13:03:25,1729083805051,0,0,234000,51706200053,3,0.1,1.08952,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8002.1
51674141458,51706204188,2024-10-16 13:04:25,1729083865289,1,0,234000,51706204188,3,0.1,1.08949,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8002.1
51674144701,51706207452,2024-10-16 13:05:25,1729083925590,0,0,234000,51706207452,3,0.1,1.0895299999999999,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8002.1
51674145476,51706208234,2024-10-16 13:05:40,1729083940788,0,1,0,51706204188,0,0.1,1.08944,0.0,0.0,0.5,0.0,EURUSD,,,profit,buy,-8001.6
51674147743,51706210537,2024-10-16 13:06:25,1729083985853,1,0,234000,51706210537,3,0.1,1.08938,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8001.6
51674150023,51706212789,2024-10-16 13:07:05,1729084025148,0,1,0,51706210537,0,0.1,1.08933,0.0,0.0,0.5,0.0,EURUSD,,,profit,buy,-8001.1
51674152043,51706214804,2024-10-16 13:07:26,1729084046082,0,0,234000,51706214804,3,0.1,1.08933,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8001.1
51674156090,51706218879,2024-10-16 13:08:26,1729084106296,1,0,234000,51706218879,3,0.1,1.08925,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8001.1
51674156337,51706219129,2024-10-16 13:08:29,1729084109846,1,1,0,51706182016,0,0.1,1.08925,0.0,0.0,-2.6,0.0,EURUSD,,,loss,sell,-8003.700000000001
51674156420,51706219212,2024-10-16 13:08:31,1729084111070,1,1,0,51706200053,0,0.1,1.08925,0.0,0.0,-2.7,0.0,EURUSD,,,loss,sell,-8006.400000000001
51674156517,51706219306,2024-10-16 13:08:32,1729084112649,1,1,0,51706207452,0,0.1,1.08923,0.0,0.0,-3.0,0.0,EURUSD,,,loss,sell,-8009.400000000001
51674159461,51706222247,2024-10-16 13:09:26,1729084166546,0,0,234000,51706222247,3,0.1,1.08928,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8009.400000000001
51674164860,51706227460,2024-10-16 13:10:26,1729084226776,1,0,234000,51706227460,3,0.1,1.08926,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8009.400000000001
51674165816,51706228412,2024-10-16 13:10:37,1729084237727,1,1,0,51706222247,0,0.1,1.08929,0.0,0.0,0.1,0.0,EURUSD,,,profit,sell,-8009.3
51674167036,51706229627,2024-10-16 13:10:50,1729084250271,1,1,0,51706214804,0,0.1,1.08935,0.0,0.0,0.2,0.0,EURUSD,,,profit,sell,-8009.1
51674169379,51706232035,2024-10-16 13:11:27,1729084287027,0,0,234000,51706232035,3,0.1,1.08934,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8009.1
51674172938,51706235610,2024-10-16 13:12:27,1729084347428,0,0,234000,51706235610,3,0.1,1.08932,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8009.1
51674177892,51706240484,2024-10-16 13:13:27,1729084407682,1,0,234000,51706240484,3,0.1,1.08937,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8009.1
51674179423,51706242028,2024-10-16 13:13:50,1729084430046,0,1,0,51706240484,0,0.1,1.08932,0.0,0.0,0.5,0.0,EURUSD,,,profit,buy,-8008.6
51674184859,51706247515,2024-10-16 13:15:28,1729084528710,0,0,234000,51706247515,3,0.1,1.08926,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8008.6
51674184885,51706247546,2024-10-16 13:15:29,1729084529364,0,1,0,51706227460,0,0.1,1.08926,0.0,0.0,0.0,0.0,EURUSD,,,no profit/loss,buy,-8008.6
51674186503,51706249173,2024-10-16 13:16:03,1729084563190,1,1,0,51706247515,0,0.1,1.08927,0.0,0.0,0.1,0.0,EURUSD,,,profit,sell,-8008.5
51674187679,51706250354,2024-10-16 13:16:29,1729084589132,1,0,234000,51706250354,3,0.1,1.08929,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8008.5
51674191606,51706254290,2024-10-16 13:17:27,1729084647921,0,1,0,51706218879,0,0.1,1.08928,0.0,0.0,-0.3,0.0,EURUSD,,,loss,buy,-8008.8
51674191724,51706254409,2024-10-16 13:17:29,1729084649456,0,0,234000,51706254409,3,0.1,1.08928,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8008.8
51674192454,51706255140,2024-10-16 13:17:39,1729084659392,0,1,0,51706250354,0,0.1,1.08926,0.0,0.0,0.3,0.0,EURUSD,,,profit,buy,-8008.5
51674195622,51706258329,2024-10-16 13:18:29,1729084709789,0,0,234000,51706258329,3,0.1,1.08926,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8008.5
51674201136,51706263763,2024-10-16 13:19:30,1729084770129,0,0,234000,51706263763,3,0.1,1.08918,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8008.5
51674203640,51706266271,2024-10-16 13:20:04,1729084804804,1,1,0,51706263763,0,0.1,1.08921,0.0,0.0,0.3,0.0,EURUSD,,,profit,sell,-8008.2
51674204606,51706267244,2024-10-16 13:20:20,1729084820879,1,1,0,51706258329,0,0.1,1.08927,0.0,0.0,0.1,0.0,EURUSD,,,profit,sell,-8008.099999999999
51674205086,51706267726,2024-10-16 13:20:29,1729084829760,1,1,0,51706254409,0,0.1,1.08929,0.0,0.0,0.1,0.0,EURUSD,,,profit,sell,-8007.999999999999
51674205099,51706267738,2024-10-16 13:20:30,1729084830545,1,0,234000,51706267738,3,0.1,1.08929,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8007.999999999999
51674205936,51706268581,2024-10-16 13:20:44,1729084844974,0,1,0,51706267738,0,0.1,1.08928,0.0,0.0,0.1,0.0,EURUSD,,,profit,buy,-8007.899999999999
51674209889,51706272478,2024-10-16 13:21:30,1729084890885,0,0,234000,51706272478,3,0.1,1.08935,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8007.899999999999
51674211191,51706273781,2024-10-16 13:21:48,1729084908203,1,1,0,51706235610,0,0.1,1.08936,0.0,0.0,0.4,0.0,EURUSD,,,profit,sell,-8007.499999999999
51674211275,51706273869,2024-10-16 13:21:49,1729084909734,1,1,0,51706272478,0,0.1,1.08935,0.0,0.0,0.0,0.0,EURUSD,,,no profit/loss,sell,-8007.499999999999
51674211350,51706273942,2024-10-16 13:21:50,1729084910973,1,1,0,51706232035,0,0.1,1.08935,0.0,0.0,0.1,0.0,EURUSD,,,profit,sell,-8007.399999999999
51674338685,51706401304,2024-10-16 13:53:21,1729086801299,1,0,234000,51706401304,3,0.1,1.08906,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8007.399999999999
51674344968,51706407634,2024-10-16 13:55:34,1729086934782,0,1,0,51706401304,0,0.1,1.08911,0.0,0.0,-0.5,0.0,EURUSD,,,loss,buy,-8007.899999999999
51674366175,51706428868,2024-10-16 14:02:49,1729087369908,1,0,234000,51706428868,3,0.1,1.08885,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8007.899999999999
51674368017,51706430743,2024-10-16 14:03:24,1729087404586,0,1,0,51706428868,0,0.1,1.08884,0.0,0.0,0.1,0.0,EURUSD,,,profit,buy,-8007.799999999998
51674375211,51706437685,2024-10-16 14:04:59,1729087499503,0,0,234000,51706437685,3,1.0,1.08873,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8007.799999999998
51674379479,51706441905,2024-10-16 14:05:49,1729087549188,1,1,0,51706437685,0,1.0,1.08873,0.0,0.0,0.0,0.0,EURUSD,,,no profit/loss,sell,-8007.799999999998
51674384533,51706446970,2024-10-16 14:06:59,1729087619261,0,0,234000,51706446970,3,1.0,1.08888,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8007.799999999998
51674387631,51706450087,2024-10-16 14:07:48,1729087668809,1,1,0,51706446970,0,1.0,1.0889,0.0,0.0,2.0,0.0,EURUSD,,,profit,sell,-8005.799999999998
51674388193,51706450657,2024-10-16 14:07:59,1729087679671,1,0,234000,51706450657,3,1.0,1.08889,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8005.799999999998
51674388203,51706450667,2024-10-16 14:08:00,1729087680011,0,1,234000,51706450657,4,1.0,1.08894,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08894],,loss,buy,-8010.799999999998
51674391528,51706453957,2024-10-16 14:09:00,1729087740007,1,0,234000,51706453957,3,1.0,1.08895,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8010.799999999998
51674391580,51706454006,2024-10-16 14:09:00,1729087740813,0,1,234000,51706453957,4,1.0,1.089,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08900],,loss,buy,-8015.799999999998
51674396232,51706458645,2024-10-16 14:10:13,1729087813693,1,0,234000,51706458645,3,1.0,1.08926,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8015.799999999998
51674397450,51706459852,2024-10-16 14:10:28,1729087828919,0,1,0,51706458645,0,1.0,1.08922,0.0,0.0,4.0,0.0,EURUSD,,,profit,buy,-8011.799999999998
51674401326,51706463696,2024-10-16 14:11:14,1729087874041,0,0,234000,51706463696,3,1.0,1.0893,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8011.799999999998
51674401384,51706463756,2024-10-16 14:11:14,1729087874720,1,1,234000,51706463696,4,1.0,1.08925,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08925],,loss,sell,-8016.799999999998
51674405191,51706467580,2024-10-16 14:12:14,1729087934466,1,0,234000,51706467580,3,1.0,1.0892,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8016.799999999998
51674405209,51706467599,2024-10-16 14:12:14,1729087934983,0,1,234000,51706467580,4,1.0,1.08925,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08925],,loss,buy,-8021.799999999998
51674409376,51706471813,2024-10-16 14:13:45,1729088025894,1,0,234000,51706471813,3,1.0,1.08923,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8021.799999999998
51674409465,51706471904,2024-10-16 14:13:48,1729088028324,0,1,234000,51706471813,4,1.0,1.08928,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08928],,loss,buy,-8026.799999999998
51674411735,51706474194,2024-10-16 14:14:46,1729088086243,0,0,234000,51706474194,3,1.0,1.08929,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8026.799999999998
51674412035,51706474494,2024-10-16 14:14:54,1729088094006,1,1,234000,51706474194,4,1.0,1.08924,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08924],,loss,sell,-8031.799999999998
51674423090,51706485429,2024-10-16 14:17:17,1729088237529,0,0,234000,51706485429,3,1.0,1.0892,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8031.799999999998
51674423216,51706485557,2024-10-16 14:17:18,1729088238464,1,1,234000,51706485429,4,1.0,1.08915,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08915],,loss,sell,-8036.799999999998
51674425968,51706488240,2024-10-16 14:17:47,1729088267858,0,0,234000,51706488240,3,1.0,1.08916,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8036.799999999998
51674426174,51706488454,2024-10-16 14:17:50,1729088270170,1,1,234000,51706488240,4,1.0,1.08911,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08911],,loss,sell,-8041.799999999998
51674428161,51706490484,2024-10-16 14:18:18,1729088298234,1,0,234000,51706490484,3,1.0,1.08919,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8041.799999999998
51674428487,51706490802,2024-10-16 14:18:21,1729088301654,0,1,234000,51706490484,4,1.0,1.08924,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08924],,loss,buy,-8046.799999999998
51674430783,51706493117,2024-10-16 14:18:48,1729088328583,1,0,234000,51706493117,3,1.0,1.08917,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8046.799999999998
51674431347,51706493678,2024-10-16 14:18:55,1729088335669,0,1,234000,51706493117,4,1.0,1.08922,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08922],,loss,buy,-8051.799999999998
51674433037,51706495347,2024-10-16 14:19:18,1729088358925,1,0,234000,51706495347,3,1.0,1.08915,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8051.799999999998
51674435266,51706497585,2024-10-16 14:19:48,1729088388899,0,1,234000,51706495347,4,1.0,1.0892,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08920],,loss,buy,-8056.799999999998
51674435280,51706497600,2024-10-16 14:19:49,1729088389252,1,0,234000,51706497600,3,1.0,1.08915,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8056.799999999998
51674435851,51706498183,2024-10-16 14:20:00,1729088400332,0,1,234000,51706497600,4,1.0,1.0892,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08920],,loss,buy,-8061.799999999998
51674436898,51706499241,2024-10-16 14:20:19,1729088419630,0,0,234000,51706499241,3,1.0,1.08924,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8061.799999999998
51674437312,51706499665,2024-10-16 14:20:26,1729088426636,1,1,234000,51706499241,4,1.0,1.08919,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08919],,loss,sell,-8066.799999999998
51674439221,51706501581,2024-10-16 14:20:54,1729088454572,1,0,234000,51706501581,3,1.0,1.08924,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8066.799999999998
51674439445,51706501808,2024-10-16 14:21:00,1729088460292,0,1,234000,51706501581,4,1.0,1.08929,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08929],,loss,buy,-8071.799999999998
