time,open,high,low,close,Returns,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,Momentum,Volatility,ROC_5,Price_Change,Lag_1,Cumulative_Returns,Signal,MA_Signal,Final_Signal,Strategy_Returns,Portfolio_Value,Drawdown
2024-11-29 03:22:00,1.05696,1.05726,1.05689,1.05721,0.0002743821670514457,1.056864,1.056884,1.056824,1.056945684519499,1.0568813385848466,0.0005500000000000504,0.00011294534740064972,0.0005205080158234843,0.0002743821670514457,1.05692,0.0023133005299746934,1.06455,1,1.06455,0.00029209353593461656,1.0000392118754386,-0.0005642982943339424
2024-11-29 03:23:00,1.05721,1.05746,1.05719,1.0573,8.512972824692433e-05,1.0569859999999998,1.056891,1.056864,1.057063789679666,1.056957458842147,0.0006099999999999994,0.00010608077825438986,0.0005772743188636742,8.512972824692433e-05,1.05721,0.002398627188867186,1.06455,1,1.06455,9.06248522052633e-05,1.0001298402812142,-0.00047372458157832106
2024-11-29 03:24:00,1.0573,1.05743,1.05717,1.05717,-0.00012295469592349395,1.05707,1.0569039999999998,1.0568994999999999,1.0570991931197775,1.0569961026890293,0.0004199999999998649,0.00015160811263677888,0.0003974449964512239,-0.00012295469592349395,1.0573,0.002275377570467141,1.06455,1,1.06455,-0.0001308914215453555,0.9999989318646899,-0.0006045539966397356
2024-11-29 03:25:00,1.05718,1.05731,1.05712,1.05731,0.00013242903222754343,1.057182,1.056945,1.0569275,1.0571694620798517,1.0570531749273875,0.0005599999999998939,0.0001457031630732887,0.0005299266619351872,0.00013242903222754343,1.05717,0.002408107928744352,1.06455,1,1.06455,0.00014097732625783138,1.0001399090403649,-0.000463661898787939
2024-11-29 03:26:00,1.0573,1.05744,1.0571,1.05714,-0.00016078538933705921,1.057226,1.0569899999999999,1.056948,1.0571596413865678,1.0570689613042261,0.00021999999999988695,0.00018191369748721088,0.0002081519887975336,-0.00016078538933705921,1.05731,0.00224693535083631,1.06455,1,1.06455,-0.0001711640862187664,0.999968721006743,-0.0006347466227414871
2024-11-29 03:27:00,1.05714,1.05715,1.05703,1.05703,-0.00010405433528204444,1.0571899999999999,1.0570270000000002,1.056973,1.0571164275910452,1.0570618774307303,-0.000180000000000069,0.00013302780403100822,-0.0001702594564940707,-0.00010405433528204444,1.05714,0.00214264721218993,1.06455,1,1.06455,-0.00011077104262450042,0.9998579534289253,-0.0007454473538207842
2024-11-29 03:28:00,1.05702,1.05702,1.05694,1.05696,-6.622328599947824e-05,1.0571220000000001,1.0570540000000002,1.056983,1.0570642850606968,1.0570433542615065,-0.00034000000000000696,0.00011514797052131825,-0.0003215738201077789,-6.622328599947824e-05,1.05703,0.0020762820330513243,1.06455,1,1.06455,-7.049799911074458e-05,0.9997874654438136,-0.0008158928003846056
2024-11-29 03:29:00,1.05696,1.05705,1.05675,1.05681,-0.0001419164396002648,1.0570499999999998,1.0570599999999999,1.0569865,1.056979523373798,1.05700092621396,-0.00035999999999991594,0.00011784266702955645,-0.00034053179715642923,-0.0001419164396002648,1.05696,0.0019340709348973917,1.06455,1,1.06455,-0.0001510771457764619,0.9996364204071513,-0.0009668466834054921
2024-11-29 03:30:00,1.0568,1.0569,1.0567,1.05687,5.677463309394781e-05,1.056962,1.057072,1.0569845,1.0569430155825321,1.0569771214477854,-0.00043999999999999595,8.628892535545984e-05,-0.00041615041946074793,5.677463309394781e-05,1.05681,0.0019909553741590535,1.06455,-1,-1.06455,-6.043943566016215e-05,0.9995760029460365,-0.0010272276833977233
2024-11-29 03:31:00,1.05687,1.05691,1.05676,1.05691,3.784760661207365e-05,1.0569159999999997,1.057071,1.056967,1.0569320103883548,1.056964917548188,-0.00022999999999995246,8.738049688523068e-05,-0.00021756815558959808,3.784760661207365e-05,1.05687,0.002028878333666828,1.06455,-1,-1.06455,-4.029066961888301e-05,0.9995357293595429,-0.0010674769653253398
2024-11-29 03:32:00,1.05687,1.05688,1.05679,1.05684,-6.623080489354116e-05,1.056878,1.0570339999999998,1.056959,1.0569013402589034,1.0569422052666992,-0.00018999999999991246,8.231984820694348e-05,-0.0001797489191412982,-6.623080489354116e-05,1.05691,0.0019625131545282226,1.06455,-1,-1.06455,7.050600334941924e-05,0.9996062026290251,-0.0009970462255103273
2024-11-29 03:33:00,1.05684,1.05686,1.05655,1.0566,-0.00022709208584081875,1.056806,1.056964,1.0569275,1.0568008935059356,1.0568799861272993,-0.00035999999999991594,0.00011994729113318028,-0.00034059945504083533,-0.00022709208584081875,1.05684,0.0017349753974815751,1.06455,-1,-1.06455,0.00024175087998184363,0.999847858308146,-0.0007555363823308259
2024-11-29 03:34:00,1.0566,1.0566,1.0564,1.05647,-0.00012303615370046206,1.056738,1.056894,1.056899,1.0566905956706238,1.056805443195063,-0.00034000000000000696,0.00011731167468711171,-0.00032172292086563026,-0.00012303615370046206,1.0566,0.0016117257790815298,1.06455,-1,-1.06455,0.0001309781374218269,0.9999788165183325,-0.0006246572036570211
2024-11-29 03:35:00,1.0565,1.05651,1.05646,1.05649,1.8930968224362132e-05,1.0566619999999998,1.056812,1.0568785,1.0566237304470825,1.0567480898868697,-0.00038000000000004697,0.00010842789095366422,-0.0003595522628138115,1.8930968224362132e-05,1.05647,0.001630687258835417,1.06455,-1,-1.06455,-2.015296222324471e-05,0.9999586639830192,-0.0006447975771871884
2024-11-29 03:36:00,1.05649,1.05653,1.05637,1.05638,-0.00010411835417256654,1.056556,1.0567360000000001,1.0568629999999999,1.0565424869647217,1.0566811644528933,-0.0005299999999999194,8.942102514692578e-05,-0.0005014618084793199,-0.00010411835417256654,1.05649,0.001526399120189259,1.06455,-1,-1.06455,0.00011083919393440573,1.000069498595303,-0.0005340298520964198
2024-11-29 03:37:00,1.05638,1.05648,1.05634,1.05644,5.679774323619213e-05,1.056476,1.056677,1.056852,1.056508324643148,1.056637316370549,-0.00039999999999995595,0.00011454098611640533,-0.0003784868097346239,5.679774323619213e-05,1.05638,0.0015832835594506989,1.06455,-1,-1.06455,-6.0464037562088343e-05,1.000009030355575,-0.0005944616000575352
2024-11-29 03:38:00,1.05644,1.05647,1.05637,1.05642,-1.8931505812114224e-05,1.05644,1.056623,1.0568385,1.056478883095432,1.0565978043031763,-0.000180000000000069,7.764819994003425e-05,-0.00017035775127771657,-1.8931505812114224e-05,1.05644,0.0015643220796965895,1.06455,-1,-1.06455,2.01535345122862e-05,1.000029184072081,-0.0005743200460476137
2024-11-29 03:39:00,1.05644,1.05645,1.05635,1.05641,-9.465932110153119e-06,1.056428,1.056583,1.0568215,1.0564559220636214,1.056563658066235,-5.999999999994898e-05,5.964069111746519e-05,-5.67929046730864e-05,-9.465932110153119e-06,1.05642,0.001554841339819868,1.06455,-1,-1.06455,1.0076958027863503e-05,1.0000392613241955,-0.000564248875418733
2024-11-29 03:40:00,1.05641,1.05645,1.05635,1.05645,3.7864086860128765e-05,1.05642,1.056541,1.0568065,1.0564539480424142,1.056542992963283,-4.0000000000040004e-05,6.257340825244976e-05,-3.786121969917566e-05,3.7864086860128765e-05,1.05641,0.0015927642993276425,1.06455,-1,-1.06455,-4.030821366695008e-05,0.9999989515279747,-0.0006045343452214843
2024-11-29 03:41:00,1.05644,1.05653,1.05643,1.05645,0.0,1.0564339999999999,1.056495,1.0567829999999998,1.056452632028276,1.056526085151777,6.999999999979245e-05,3.251724373107519e-05,6.62640337756315e-05,0.0,1.05645,0.0015927642993276425,1.06455,-1,-1.06455,-0.0,0.9999989515279747,-0.0006045343452214843
2024-11-29 03:42:00,1.05646,1.05648,1.05634,1.05636,-8.51909697571207e-05,1.056418,1.056447,1.0567405,1.0564217546855175,1.0564958878514539,-8.000000000008001e-05,4.470000456440297e-05,-7.572602324801281e-05,-8.51909697571207e-05,1.05645,0.0015074376404353718,1.06455,-1,-1.06455,9.069004685494286e-05,1.0000896414797436,-0.0005138991236147376
2024-11-29 03:43:00,1.05635,1.05641,1.05619,1.05624,-0.00011359763716900506,1.056382,1.056411,1.0566875,1.056361169790345,1.056449362787553,-0.00017999999999984695,6.300523034726252e-05,-0.00017038677798586477,-0.00011359763716900506,1.05636,0.00139366876191227,1.06455,-1,-1.06455,0.00012093036464826435,1.0002105826847687,-0.0003930309049748328
2024-11-29 03:44:00,1.05625,1.05626,1.05613,1.05617,-6.627281678406316e-05,1.056334,1.056381,1.0566375000000001,1.0562974465268966,1.0563985695534523,-0.00024000000000001798,6.257789913865968e-05,-0.0002271845211613277,-6.627281678406316e-05,1.05624,0.0013273035827736646,1.06455,-1,-1.06455,7.055072710747444e-05,1.0002811482686378,-0.00032250790648339457
2024-11-29 03:45:00,1.0562,1.05633,1.05614,1.05614,-2.840451821195522e-05,1.056272,1.056346,1.056579,1.0562449643512646,1.05635155690737,-0.00030999999999981043,4.5100930101929894e-05,-0.00029343556249683544,-2.840451821195522e-05,1.05617,0.0012988613631428336,1.06455,-1,-1.06455,3.0238029862536933e-05,1.00031139479987,-0.0002922796286245527
2024-11-29 03:46:00,1.0561,1.05614,1.05605,1.05605,-8.521597515498414e-05,1.0561919999999998,1.0563129999999998,1.0565244999999999,1.0561799762341764,1.0562967283787572,-0.00039999999999995595,3.1395027294382093e-05,-0.0003786265322541782,-8.521597515498414e-05,1.05614,0.0012135347042501188,1.06455,-1,-1.06455,9.071666635123836e-05,1.0004021397149196,-0.0002015894769066997
2024-11-29 03:47:00,1.05603,1.05606,1.056,1.05605,0.0,1.05613,1.056274,1.0564755,1.0561366508227843,1.0562518686735287,-0.00031000000000003247,4.510460414299201e-05,-0.00029346056268697573,0.0,1.05605,0.0012135347042501188,1.06455,-1,-1.06455,-0.0,1.0004021397149196,-0.0002015894769066997
2024-11-29 03:48:00,1.05606,1.05608,1.05598,1.05605,0.0,1.056092,1.0562369999999999,1.0564300000000002,1.0561077672151895,1.0562151652783416,-0.0001900000000001345,3.869219790069199e-05,-0.00017988335984253645,0.0,1.05605,0.0012135347042501188,1.06455,-1,-1.06455,-0.0,1.0004021397149196,-0.0002015894769066997
2024-11-29 03:49:00,1.05605,1.05607,1.05586,1.0559,-0.00014203872922669003,1.056038,1.0561859999999998,1.0563844999999998,1.056038511476793,1.0561578625004613,-0.00026999999999999247,6.158581828912683e-05,-0.0002556406639082631,-0.00014203872922669003,1.05605,0.0010713236060961862,1.06455,-1,-1.06455,0.00015120732919827288,1.0005534078505902,-5.0412629514786745e-05
2024-11-29 03:50:00,1.05587,1.05591,1.05565,1.05578,-0.00011364712567485391,1.0559660000000002,1.056119,1.05633,1.0559523409845286,1.05608916022765,-0.000360000000000138,6.540187430212903e-05,-0.00034086390061938143,-0.00011364712567485391,1.0559,0.0009575547275728624,1.06455,-1,-1.06455,0.00012098304763716574,1.0006744578511957,0.0
2024-11-29 03:51:00,1.05578,1.05579,1.0557,1.05577,-9.471670234129093e-06,1.0559100000000001,1.056051,1.056273,1.0558915606563524,1.05603113109535,-0.00027999999999983594,6.913515691075367e-05,-0.00026513896122326575,-9.471670234129093e-06,1.05578,0.0009480739876961408,1.06455,-1,-1.06455,1.0083066547742126e-05,1.0006845477183468,0.0
2024-11-29 03:52:00,1.05578,1.05578,1.05573,1.05578,9.471759947476954e-06,1.055856,1.0559930000000002,1.05622,1.0558543737709016,1.0559854708961953,-0.00026999999999999247,7.10546522826639e-05,-0.0002556697126082641,9.471759947476954e-06,1.05577,0.0009575547275728624,1.06455,-1,-1.06455,-1.0083162052086593e-05,1.000674457653889,-1.0083162052158556e-05
2024-11-29 03:53:00,1.05577,1.05601,1.05574,1.05596,0.00017049006421809842,1.055838,1.055965,1.0561880000000001,1.0558895825139345,1.0559808398241597,-8.999999999992347e-05,0.00012337473105578572,-8.522323753601402e-05,0.00017049006421809842,1.05578,0.001128208045357848,1.06455,-1,-1.06455,-0.0001814951978633767,1.0004928400452004,-0.00019157652986994612
2024-11-29 03:54:00,1.05596,1.05605,1.05595,1.056,3.788022273565339e-05,1.055858,1.055948,1.0561645,1.055926388342623,1.0559843234924942,9.999999999998899e-05,0.00010222813991701212,9.470593806226724e-05,3.788022273565339e-05,1.05596,0.0011661310048656226,1.06455,-1,-1.06455,-4.032539111323982e-05,1.0004524947801197,-0.0002318941955846599
2024-11-29 03:55:00,1.056,1.05607,1.05596,1.05607,6.62878787878185e-05,1.0559159999999999,1.055941,1.0561435,1.0559742588950822,1.0559999010393133,0.0002900000000001235,7.068919907136004e-05,0.0002746784367957389,6.62878787878185e-05,1.056,0.0012324961840042281,1.06455,-1,-1.06455,-7.056676136357219e-05,1.000381896087665,-0.000302444592925869
2024-11-29 03:56:00,1.05605,1.05606,1.05587,1.05587,-0.00018938138570356866,1.055936,1.055923,1.0561180000000001,1.055939505930055,1.055976282668529,9.999999999998899e-05,0.00013139199220977386,9.471759947721203e-05,-0.00018938138570356866,1.05607,0.0010428813864653552,1.06455,-1,-1.06455,0.00020160595415073403,1.000583579034341,-0.00010089961340574757
2024-11-29 03:57:00,1.05588,1.0559,1.05573,1.05577,-9.470862890315068e-05,1.0559340000000002,1.055895,1.0560845,1.0558830039533702,1.0559387767287964,-9.999999999843467e-06,0.00014116754038278253,-9.471670234129093e-06,-9.470862890315068e-05,1.05587,0.0009480739876959188,1.06455,-1,-1.06455,0.00010082207089884907,1.0006844599428866,-8.771541484643314e-08
2024-11-29 03:58:00,1.05577,1.05593,1.05576,1.05591,0.00013260463926778598,1.055924,1.055881,1.0560589999999999,1.0558920026355803,1.055933544596288,-5.0000000000105516e-05,0.00013019238962347606,-4.735027841973327e-05,0.00013260463926778598,1.05577,0.0010808043459729078,1.06455,-1,-1.06455,-0.00014116426873252158,1.0005431990528666,-0.00014125197176522822
2024-11-29 03:59:00,1.0559,1.056,1.05581,1.05598,6.629352880449524e-05,1.05592,1.055889,1.0560375,1.0559213350903869,1.0559419910333265,-2.0000000000131024e-05,0.00013335710220240067,-1.8939393939487736e-05,6.629352880449524e-05,1.05591,0.0011471695251115133,1.06455,-1,-1.06455,-7.057277608882541e-05,1.0004725879417127,-0.00021181477931024072
2024-11-29 04:00:00,1.05597,1.0561,1.05592,1.05607,8.522888691087083e-05,1.05592,1.0559180000000001,1.0560185,1.055970890060258,1.0559652653909035,0.0,0.00013608620323721173,0.0,8.522888691087083e-05,1.05598,0.001232496184004006,1.06455,-1,-1.06455,-9.073041156096755e-05,1.0003818146520533,-0.0003025259728290294
2024-11-29 04:01:00,1.05607,1.05611,1.05596,1.05597,-9.469069285183984e-05,1.05594,1.055938,1.0559945000000002,1.0559705933735053,1.055966126228921,9.999999999998899e-05,0.00010651780190856029,9.470862890315068e-05,-9.469069285183984e-05,1.05607,0.0011376887852345696,1.06455,-1,-1.06455,0.00010080297707542612,1.0004826561171825,-0.00020175349127223122
2024-11-29 04:02:00,1.05597,1.05607,1.05589,1.05607,9.469966002817465e-05,1.056,1.055967,1.05598,1.0560037289156703,1.0559850123691172,0.00029999999999996696,8.807735603611204e-05,0.00028415279843141406,9.469966002817465e-05,1.05597,0.001232496184004006,1.06455,1,1.06455,0.00010081252308299333,1.0005835172980464,-0.00010096130746773919
2024-11-29 04:03:00,1.05607,1.05621,1.05602,1.05621,0.00013256696999253137,1.05606,1.0559920000000003,1.0559785,1.0560724859437802,1.056025919211096,0.000300000000000189,8.806925507565873e-05,0.0002841151234482808,0.00013256696999253137,1.05607,0.001365226542281217,1.06455,1,1.06455,0.00014112416790554929,1.000724723814345,0.0
2024-11-29 04:04:00,1.05618,1.0563,1.05609,1.05629,7.574251332576054e-05,1.056122,1.0560209999999999,1.0559844999999999,1.0561449906291869,1.0560739338999876,0.00031000000000003247,8.842403248638301e-05,0.0002935661660259381,7.574251332576054e-05,1.05621,0.0014410724612965442,1.06455,1,1.06455,8.063169256093839e-05,1.000805413942614,0.0
2024-11-29 04:05:00,1.05629,1.05639,1.05623,1.05637,7.57367768322581e-05,1.0561820000000002,1.056051,1.055996,1.0562199937527912,1.0561277640999898,0.00029999999999996696,8.781211150904911e-05,0.0002840720785552975,7.57367768322581e-05,1.05629,0.0015169183803120934,1.06455,1,1.06455,8.062558577678038e-05,1.0008861044653616,0.0
2024-11-29 04:06:00,1.05637,1.05653,1.05637,1.05646,8.519742135804087e-05,1.0562799999999999,1.05611,1.0560165,1.0562999958351942,1.0561881706272642,0.0004899999999998794,2.3584585045610007e-05,0.0004640283341381668,8.519742135804087e-05,1.05637,0.0016022450392045862,1.06455,1,1.06455,9.069691490670241e-05,1.0009768817472096,0.0
2024-11-29 04:07:00,1.05647,1.05659,1.05644,1.05654,7.572458966742524e-05,1.056374,1.056187,1.056041,1.0563799972234629,1.0562521396041253,0.00046999999999997044,2.4700459704871694e-05,0.000445046256403403,7.572458966742524e-05,1.05646,0.0016780909582201353,1.06455,1,1.06455,8.061261193045754e-05,1.001057573108129,0.0
2024-11-29 04:08:00,1.05653,1.05654,1.05647,1.05654,0.0,1.0564399999999998,1.05625,1.0560654999999999,1.0564333314823087,1.0563044778579207,0.00032999999999994145,3.516705553488558e-05,0.0003124378674694839,0.0,1.05654,0.0016780909582201353,1.06455,1,1.06455,0.0,1.001057573108129,0.0
2024-11-29 04:09:00,1.05655,1.0567,1.05654,1.05669,0.00014197285479000676,1.0565200000000001,1.056321,1.056105,1.0565188876548723,1.0563745727928442,0.00039999999999995595,5.0529151946424196e-05,0.0003786838841606244,0.00014197285479000676,1.05654,0.001820302056374068,1.06455,1,1.06455,0.00015113720256670172,1.0012088701493367,0.0
2024-11-29 04:10:00,1.05669,1.05669,1.05664,1.05665,-3.785405369582939e-05,1.0565760000000002,1.056379,1.0561485,1.056562591769915,1.0564246504668724,0.000280000000000058,7.164619415395096e-05,0.00026505864422499137,-3.785405369582939e-05,1.05669,0.0017823790968665154,1.06455,1,1.06455,-4.029753286189518e-05,1.00116852390199,-4.029753286204324e-05
2024-11-29 04:11:00,1.05665,1.05668,1.05663,1.05664,-9.46387167000129e-06,1.056612,1.0564459999999998,1.056192,1.0565883945132768,1.056463804927441,0.000180000000000069,7.34968759889497e-05,0.00017038032675165127,-9.46387167000129e-06,1.05665,0.0017728983569895718,1.06455,1,1.06455,-1.0074764586299874e-05,1.0011584373648006,-5.037189146014011e-05
2024-11-29 04:12:00,1.05664,1.05685,1.05664,1.05685,0.00019874318594803597,1.0566740000000001,1.056524,1.0562455,1.0566755963421846,1.0565340222133608,0.00031000000000003247,0.00010483457073575466,0.00029341056656639886,0.00019874318594803597,1.05664,0.0019719938944053883,1.06455,1,1.06455,0.00021157205860098172,1.0013702545163796,0.0
2024-11-29 04:13:00,1.05686,1.05688,1.05682,1.05686,9.462080711397647e-06,1.056738,1.056589,1.0562904999999998,1.056737064228123,1.0565932909018405,0.00031999999999987594,0.00010358850202027908,0.0003028754235523401,9.462080711397647e-06,1.05685,0.00198147463428211,1.06455,1,1.06455,1.0072858021318366e-05,1.00138034117678,0.0
2024-11-29 04:14:00,1.05686,1.05699,1.05684,1.05688,1.8923982362917258e-05,1.056776,1.056648,1.0563345000000002,1.0567847094854155,1.0566454198287787,0.0001900000000001345,9.354487407897833e-05,0.00017980675505602228,1.8923982362917258e-05,1.05686,0.002000436114035997,1.06455,1,1.06455,2.014552542444357e-05,1.001400514509903,0.0
2024-11-29 04:15:00,1.05688,1.05688,1.05681,1.05681,-6.623268488381573e-05,1.0568080000000002,1.0566920000000002,1.0563715,1.0567931396569437,1.0566753434962735,0.00015999999999993797,9.979536986364622e-05,0.00015142194671824427,-6.623268488381573e-05,1.05688,0.0019340709348973917,1.06455,1,1.06455,-7.050800469306604e-05,1.0013299077577262,-7.05080046931014e-05
2024-11-29 04:16:00,1.05681,1.05685,1.05678,1.05678,-2.8387316546973906e-05,1.056836,1.056724,1.0564170000000002,1.0567887597712957,1.0566943719514965,0.000140000000000029,0.00010201393310332322,0.00013249545729854262,-2.8387316546973906e-05,1.05681,0.0019056287152665607,1.06455,1,1.06455,-3.0219717830081075e-05,1.001299647850459,-0.00010072559179115458
2024-11-29 04:17:00,1.05677,1.05691,1.05677,1.05681,2.8388122409461758e-05,1.0568279999999999,1.056751,1.0564689999999999,1.0567958398475306,1.0567153952330426,-4.0000000000040004e-05,3.924181667721787e-05,-3.784832284625672e-05,2.8388122409461758e-05,1.05678,0.0019340709348971696,1.06455,1,1.06455,3.022057571099252e-05,1.0013299077022764,-7.050806006541859e-05
2024-11-29 04:18:00,1.0568,1.0568,1.05652,1.05671,-9.4624388489839e-05,1.0567980000000001,1.056768,1.0565090000000001,1.0567672265650203,1.05671441428158,-0.00014999999999987246,5.310704066707799e-05,-0.0001419298677212133,-9.4624388489839e-05,1.05681,0.0018392635361277332,1.06455,1,1.06455,-0.00010073239276685812,1.0012290413447245,-0.00017123335038671917
2024-11-29 04:19:00,1.05672,1.05678,1.05666,1.05675,3.7853337244930785e-05,1.056772,1.056774,1.0565475,1.0567614843766804,1.0567208844122018,-0.00012999999999996348,5.779100199951084e-05,-0.0001230035576412769,3.7853337244930785e-05,1.05671,0.0018771864956355078,1.06455,1,1.06455,4.029677016409107e-05,1.001269387641285,-0.0001309434803736962
2024-11-29 04:20:00,1.05675,1.0568,1.05665,1.05674,-9.462976106044962e-06,1.0567579999999999,1.056783,1.056581,1.056754322917787,1.0567243599736196,-7.00000000000145e-05,5.2939954815249634e-05,-6.623707194297612e-05,-9.462976106044962e-06,1.05675,0.0018677057557585641,1.06455,1,1.06455,-1.0073811213690167e-05,1.0012593010425,-0.00014101597248743734
2024-11-29 04:21:00,1.05672,1.05691,1.0567,1.0569,0.000151409050475948,1.0567819999999999,1.056809,1.0566274999999998,1.0568028819451913,1.0567562945238704,0.00011999999999989797,8.892056343960146e-05,0.00011355248963829112,0.000151409050475948,1.05674,0.0020193975937896624,1.06455,1,1.06455,0.00016118250468417046,1.0014206865244801,0.0
2024-11-29 04:22:00,1.05689,1.057,1.05689,1.05695,4.730816538933702e-05,1.05681,1.056819,1.0566715,1.0568519212967944,1.0567915137013486,0.000140000000000029,8.962226562800434e-05,0.00013247414388595224,4.730816538933702e-05,1.0569,0.0020668012931743807,1.06455,1,1.06455,5.036190746521873e-05,1.0014711199804287,0.0
2024-11-29 04:23:00,1.05695,1.05699,1.05689,1.05692,-2.8383556459621317e-05,1.056852,1.056825,1.056707,1.0568746141978629,1.056814874846558,0.00021000000000004349,6.99867222137769e-05,0.00019873002053549804,-2.8383556459621317e-05,1.05695,0.0020383590735435497,1.06455,1,1.06455,-3.0215715029089877e-05,1.0014408598144575,-3.0215715029083192e-05
2024-11-29 04:24:00,1.0569,1.05692,1.05686,1.0569,-1.892290807259389e-05,1.056882,1.056827,1.0567375,1.0568830761319086,1.0568303521471838,0.00014999999999987246,7.481005872233457e-05,0.0001419446415895642,-1.892290807259389e-05,1.05692,0.0020193975937896624,1.06455,1,1.06455,-2.014438178867983e-05,1.0014206864074386,-5.035948814085251e-05
2024-11-29 04:25:00,1.0569,1.05692,1.05688,1.05692,1.8923266155823626e-05,1.056918,1.056838,1.056765,1.0568953840879391,1.0568466517567867,0.000180000000000069,7.225271673953895e-05,0.00017033518178566354,1.8923266155823626e-05,1.0569,0.0020383590735435497,1.06455,1,1.06455,2.0144762986182043e-05,1.0014408597898157,-3.0215739634729454e-05
2024-11-29 04:26:00,1.05693,1.05698,1.05693,1.05695,2.8384362108724304e-05,1.056928,1.056855,1.0567895,1.0569135893919595,1.0568654423464618,5.0000000000105516e-05,3.2085404507579696e-05,4.730816538933702e-05,2.8384362108724304e-05,1.05692,0.0020668012931743807,1.06455,1,1.06455,3.021657268284246e-05,1.0014711199003432,-7.996785148800985e-11
2024-11-29 04:27:00,1.05694,1.05697,1.05689,1.05697,1.8922370973006863e-05,1.056932,1.056871,1.0568110000000002,1.056932392927973,1.0568844528289232,1.999999999990898e-05,2.5563161148589128e-05,1.8922370973006863e-05,1.8922370973006863e-05,1.05695,0.002085762772928268,1.06455,1,1.06455,2.0143810019314458e-05,1.0014912933443223,0.0
2024-11-29 04:28:00,1.05696,1.05697,1.05694,1.05694,-2.838301938556942e-05,1.0569359999999999,1.0568940000000002,1.056831,1.0569349286186487,1.0568945523145734,1.999999999990898e-05,2.5562992187861005e-05,1.892290807248287e-05,-2.838301938556942e-05,1.05697,0.002057320553297437,1.06455,1,1.06455,-3.0215143286907927e-05,1.0014610331413933,-3.0215143286874134e-05
2024-11-29 04:29:00,1.05693,1.05697,1.0569,1.05697,2.8383825004141272e-05,1.05695,1.056916,1.056845,1.056946619079099,1.05690827007556,7.00000000000145e-05,2.374737641557848e-05,6.623143154516065e-05,2.8383825004141272e-05,1.05694,0.002085762772928046,1.06455,1,1.06455,3.0216000908158595e-05,1.0014912932888804,-5.535931633452531e-11
2024-11-29 04:30:00,1.05696,1.05714,1.05696,1.05705,7.568805169499981e-05,1.0569760000000001,1.056947,1.056865,1.0569810793860661,1.0569340391527309,0.00012999999999996348,3.7006970846428916e-05,0.0001229989024713607,7.568805169499981e-05,1.05697,0.002161608691943595,1.06455,1,1.06455,8.057371543191207e-05,1.0015719871633535,0.0
2024-11-29 04:31:00,1.05702,1.05708,1.05694,1.05704,-9.46029043102925e-06,1.056994,1.0569609999999998,1.0568849999999999,1.0570007195907107,1.0569533047613253,8.999999999992347e-05,3.980369095773625e-05,8.515066937886395e-05,-9.46029043102925e-06,1.05705,0.0021521279520666514,1.06455,1,1.06455,-1.0070952178352188e-05,1.0015619003797676,-1.007095217839144e-05
2024-11-29 04:32:00,1.05704,1.05711,1.05694,1.057,-3.784151971542027e-05,1.057,1.056966,1.0568925,1.0570004797271406,1.0569617948047207,2.999999999997449e-05,4.6637515212355025e-05,2.838301938568044e-05,-3.784151971542027e-05,1.05704,0.002114204992558877,1.06455,1,1.06455,-4.028418981305065e-05,1.0015215532700632,-5.0354736291227606e-05
2024-11-29 04:33:00,1.05701,1.05711,1.057,1.0571,9.460737937549979e-05,1.057032,1.0569840000000001,1.0569045000000001,1.057033653151427,1.0569869230220441,0.00015999999999993797,5.572999732149173e-05,0.0001513804000226049,9.460737937549979e-05,1.057,0.0022090123913280912,1.06455,1,1.06455,0.00010071428571418831,1.001622420797928,0.0
2024-11-29 04:34:00,1.05712,1.05724,1.0571,1.05719,8.513858669956242e-05,1.057076,1.057013,1.0569199999999999,1.0570857687676183,1.0570238461089452,0.000220000000000109,6.07978019467807e-05,0.00020814214216113847,8.513858669956242e-05,1.0571,0.002294339050220584,1.06455,1,1.06455,9.063428247101919e-05,1.0017132021273438,0.0
2024-11-29 04:35:00,1.05718,1.0572,1.05713,1.05716,-2.8377112912481017e-05,1.057098,1.057037,1.0569375,1.0571105125117457,1.0570486013618643,0.0001100000000000545,6.395288018481663e-05,0.00010406319474021153,-2.8377112912481017e-05,1.05719,0.002265896830589753,1.06455,1,1.06455,-3.020885555098167e-05,1.0016829415179174,-3.0208855550863556e-05
2024-11-29 04:36:00,1.05716,1.0572,1.05713,1.05716,0.0,1.0571220000000001,1.057058,1.0569565,1.057127008341164,1.0570688556597072,0.00012000000000012001,6.296563594770233e-05,0.00011352455914637183,0.0,1.05716,0.002265896830589753,1.06455,1,1.06455,0.0,1.0016829415179174,-3.0208855550863556e-05
2024-11-29 04:37:00,1.05715,1.0572,1.05713,1.0572,3.7837224261094704e-05,1.057162,1.057081,1.0569760000000001,1.0571513388941094,1.0570927000852148,0.00019999999999997797,5.309487571253917e-05,0.00018921475875122162,3.7837224261094704e-05,1.05716,0.0023038197900973056,1.06455,1,1.06455,4.0279617087148373e-05,1.0017232889232444,0.0
2024-11-29 04:38:00,1.0572,1.05734,1.0572,1.05734,0.00013242527430956663,1.05721,1.057121,1.0570074999999999,1.0572142259294064,1.0571376637060848,0.00024000000000001798,6.464126293084227e-05,0.0002270362311986851,0.00013242527430956663,1.0572,0.0024365501483745167,1.06455,1,1.06455,0.00014097332576624917,1.0018645051867814,0.0
